	0
ENOG41077DH	3
ENOG4108VPK	3
ENOG41077DN	10
ENOG41077DM	3
ENOG4108VPH	3
ENOG4108VP7	8
ENOG4108AUG	12
ENOG4108VP5	15
ENOG41077D0	3
ENOG4108VP3	2
ENOG4107SRK	5
ENOG41077D5	6
ENOG41077D4	5
ENOG4106MRG	1
ENOG4105S9G	2
ENOG41077D9	1
ENOG41077D8	3
ENOG41076YK	3
ENOG4108VP9	5
ENOG4108VP8	3
ENOG41076YJ	4
ENOG4106WT1	1
ENOG4107NBP	2
ENOG4106WT2	2
ENOG4108AUB	4
ENOG4107SRF	6
ENOG4107NBR	2
ENOG4105MSH	3
ENOG41082SM	2
ENOG41076YA	4
ENOG4107569	2
ENOG4108AUN	3
ENOG4107SRB	1
ENOG4108AUM	5
ENOG4108GI1	5
ENOG4107MHB	9
ENOG4108GI3	6
ENOG41076YB	5
ENOG4108GI5	2
ENOG4105S9E	9
ENOG4108GI7	6
ENOG4108GI6	6
ENOG4108GI9	4
ENOG41076YE	4
ENOG4107NBG	6
ENOG41076YD	4
ENOG41071XR	8
ENOG41082SD	3
ENOG41082SE	14
ENOG41078RR	9
ENOG4108AUW	9
ENOG41078RP	2
ENOG41078RV	4
ENOG41078RW	4
ENOG41078RT	1
ENOG4108AUV	3
ENOG41078RZ	6
ENOG41078RX	2
ENOG41078RY	9
ENOG4107NBF	5
ENOG4105U29	5
ENOG4105U28	3
ENOG41081TV	2
ENOG4108AUT	3
ENOG41078RF	2
ENOG41078RG	6
ENOG41078RD	10
ENOG41078RE	4
ENOG4105U21	3
ENOG41078RK	3
ENOG4105U23	6
ENOG4105U22	2
ENOG41078RN	6
ENOG4105U24	15
ENOG4105U27	3
ENOG4107NBA	2
ENOG4105U2I	3
ENOG4105U2H	3
ENOG4105U2K	1
ENOG4105U2J	10
ENOG41078R6	4
ENOG41078R7	4
ENOG41078R4	2
ENOG41078R5	8
ENOG4105U2A	3
ENOG41078R8	6
ENOG4107NBC	6
ENOG4105U2E	2
ENOG4105U2D	15
ENOG4105U2G	3
ENOG4105U2F	9
ENOG4105U2Y	2
ENOG4105U2X	3
ENOG4105U2Z	8
ENOG41076YP	2
ENOG4105U2Q	1
ENOG4105U2P	5
ENOG4105U2S	2
ENOG4105U2U	13
ENOG41082SP	5
ENOG4105U2W	13
ENOG4105U2V	2
ENOG4108GIQ	2
ENOG4108GIP	7
ENOG4108GIS	3
ENOG41082SQ	3
ENOG4108GIU	1
ENOG4108GIT	8
ENOG4108GIW	4
ENOG4108GIV	7
ENOG4108GIY	6
ENOG4107NBH	2
ENOG4108GIZ	3
ENOG4108AUZ	4
ENOG4108GIA	3
ENOG4108GIC	5
ENOG4108GIB	6
ENOG4108GIE	2
ENOG41076YW	4
ENOG4108GIG	8
ENOG4108GIF	7
ENOG4108GII	9
ENOG4108GIH	7
ENOG4108GIK	5
ENOG4108AUX	5
ENOG4108GIM	2
ENOG4105S9A	1
ENOG4108GIN	5
ENOG4108AG2	13
ENOG4106YI8	3
ENOG4106YI5	2
ENOG4106YI4	1
ENOG4106YI7	5
ENOG4106YI6	1
ENOG4106YI1	6
ENOG4106YI0	6
ENOG4106YI3	5
ENOG4105EEU	10
ENOG4105EEV	3
ENOG4105MSR	15
ENOG4105EEW	14
ENOG41070RN	3
ENOG41067ZI	4
ENOG4105EEH	13
ENOG4108AG5	7
ENOG4105EEI	15
ENOG4105VGG	6
ENOG410643S	1
ENOG4105VGF	3
ENOG4107HBV	5
ENOG4107NBM	4
ENOG4105EEN	1
ENOG4106982	4
ENOG41072ZA	4
ENOG4105EEA	14
ENOG4107HBW	2
ENOG4107EV8	1
ENOG4108AG7	3
ENOG41076Y9	1
ENOG4105VGN	8
ENOG4106YIY	5
ENOG4106YIX	3
ENOG4106YIZ	5
ENOG4106YIU	11
ENOG4105VGI	2
ENOG4106YIW	7
ENOG4106YIV	3
ENOG4108NWQ	1
ENOG4106YIP	5
ENOG4106YIS	3
ENOG4105EEE	15
ENOG4106YIM	4
ENOG41082S9	14
ENOG4106YII	7
ENOG4106YIH	4
ENOG4106YIK	6
ENOG4106YIJ	5
ENOG4106YIE	6
ENOG4106YID	3
ENOG4106YIG	6
ENOG4106YIF	1
ENOG4106YIA	2
ENOG4106YIC	9
ENOG4106YIB	4
ENOG4108157	2
ENOG4108156	5
ENOG4108155	3
ENOG4108154	7
ENOG4108153	2
ENOG4108152	6
ENOG4108151	8
ENOG4108150	1
ENOG4108AU0	1
ENOG4108159	6
ENOG41082S2	11
ENOG4106KB9	1
ENOG4107HBU	1
ENOG41076Y0	4
ENOG41082S0	9
ENOG41076Y2	12
ENOG4106981	1
ENOG41076Y5	7
ENOG41082S7	1
ENOG41070RC	2
ENOG41060V1	13
ENOG4108AU9	2
ENOG4107688	3
ENOG4107689	4
ENOG41088V1	8
ENOG4107NBI	1
ENOG4107685	9
ENOG4107682	4
ENOG4107683	4
ENOG4107680	3
ENOG4107681	2
ENOG410768N	5
ENOG410768M	3
ENOG410768J	7
ENOG410768K	4
ENOG410768H	4
ENOG410768F	1
ENOG410768G	2
ENOG410768D	3
ENOG410768E	2
ENOG410768B	1
ENOG410768C	8
ENOG410794H	7
ENOG41081BM	2
ENOG410768Z	5
ENOG410768X	1
ENOG410768Y	4
ENOG410768V	3
ENOG410768W	2
ENOG410768T	4
ENOG410768U	5
ENOG410768R	4
ENOG410768S	6
ENOG410768P	7
ENOG410768Q	4
ENOG410815W	4
ENOG410815V	4
ENOG410815U	4
ENOG410815T	13
ENOG410815S	5
ENOG410815R	3
ENOG410815P	5
ENOG410815Z	6
ENOG410815Y	3
ENOG410815X	5
ENOG410815G	2
ENOG410815F	5
ENOG410815E	3
ENOG410815D	2
ENOG410815C	3
ENOG410815B	2
ENOG410815A	3
ENOG410815N	6
ENOG410815M	2
ENOG410815K	8
ENOG410815J	2
ENOG410815I	2
ENOG410815H	1
ENOG41071VU	2
ENOG4106MN2	2
ENOG41072ZH	4
ENOG4105S97	2
ENOG41073FH	6
ENOG41077SX	1
ENOG4105MSX	1
ENOG4105S94	1
ENOG41067ZW	4
ENOG41072ZJ	3
ENOG4107SVE	2
ENOG4108PUB	3
ENOG4107SNR	4
ENOG41062VX	4
ENOG4105DNG	2
ENOG4106988	2
ENOG4105FFF	13
ENOG4105FCQ	3
ENOG4105FCP	1
ENOG4105FCS	15
ENOG4105FCR	3
ENOG4108PUC	3
ENOG4105FCW	2
ENOG4105FCV	4
ENOG4105FCY	3
ENOG4105FCX	1
ENOG4105FCZ	2
ENOG4105FCA	10
ENOG4105FCC	14
ENOG4105FCB	6
ENOG4105XN8	4
ENOG4105FCD	14
ENOG4105FCG	1
ENOG4105FCF	13
ENOG4105FCI	15
ENOG4105FCH	4
ENOG4105FCK	7
ENOG4105XN7	7
ENOG4105FCM	1
ENOG4105XN1	2
ENOG4105XN2	14
ENOG4105FCN	15
ENOG4105KAN	3
ENOG4106M6T	3
ENOG4105KAJ	1
ENOG4105KAK	15
ENOG4105KAH	15
ENOG4105KAI	3
ENOG4105KAF	15
ENOG4105KAG	3
ENOG4105KAD	11
ENOG4105KAE	15
ENOG4105KAB	15
ENOG4105KAC	2
ENOG4105KAA	3
ENOG4108I29	2
ENOG4105KAX	2
ENOG4105KAY	5
ENOG4105KAV	7
ENOG4105KAW	2
ENOG4105KAT	6
ENOG4105KAU	13
ENOG4105KAR	15
ENOG4105KAS	3
ENOG4105KAP	14
ENOG4105KAQ	5
ENOG4105S90	2
ENOG4107S32	3
ENOG4107V8Y	3
ENOG4107ID9	2
ENOG4105DNJ	15
ENOG4105KA8	7
ENOG4105KA9	2
ENOG4105KA6	14
ENOG4105KA7	3
ENOG4105KA4	15
ENOG4105KA2	3
ENOG4105KA3	12
ENOG4105KA0	11
ENOG4105KA1	5
ENOG4105FC1	1
ENOG4105XNM	2
ENOG4105FC3	5
ENOG4105FC2	3
ENOG4105XNH	13
ENOG4105FC4	11
ENOG4105XNJ	14
ENOG4105FC6	14
ENOG4105FC9	7
ENOG4105FC8	7
ENOG4105XNF	1
ENOG4105XNG	1
ENOG4105XNA	5
ENOG4105XNB	5
ENOG4105XNC	5
ENOG4105XNX	2
ENOG4105XNY	1
ENOG4105XNZ	13
ENOG4105XNU	2
ENOG4105XNV	6
ENOG4105XNW	1
ENOG4105XNP	11
ENOG4105XNQ	14
ENOG4105XNR	3
ENOG4105XNS	4
ENOG410711R	7
ENOG4108I2K	1
ENOG4107SIG	7
ENOG4107QPV	14
ENOG41072ZP	4
ENOG4107SNX	5
ENOG4108I2M	3
ENOG410698B	13
ENOG4107SIM	2
ENOG41072ZQ	5
ENOG4108UXI	2
ENOG4108PUE	1
ENOG4106M6U	2
ENOG4106P7N	1
ENOG410698C	9
ENOG4106QF3	1
ENOG4108I2G	1
ENOG41072ZR	5
ENOG41088IE	3
ENOG41081R7	1
ENOG41088IA	2
ENOG4107JZZ	4
ENOG41075IR	9
ENOG4108I2Y	1
ENOG4105SR3	4
ENOG4106P7G	1
ENOG41088V6	1
ENOG41075IP	3
ENOG41071XM	1
ENOG41075IQ	4
ENOG41087UY	7
ENOG41087UX	2
ENOG410698A	2
ENOG41087UZ	12
ENOG41087UU	3
ENOG41075IV	5
ENOG41087UW	4
ENOG41087UV	2
ENOG41087UQ	5
ENOG41087UP	1
ENOG41087US	2
ENOG41087UR	1
ENOG4108GT2	1
ENOG4108GT3	3
ENOG4108GT0	4
ENOG4108GT1	2
ENOG4108GT6	2
ENOG41087UH	5
ENOG4108GT4	4
ENOG41087UJ	3
ENOG41087UE	1
ENOG41087UD	3
ENOG41087UG	5
ENOG41087UF	13
ENOG41087UA	4
ENOG41087UC	5
ENOG41087UB	2
ENOG41080T5	12
ENOG4106MT2	5
ENOG41080T7	2
ENOG41080T6	2
ENOG41080T1	6
ENOG41068W7	3
ENOG4106RKI	1
ENOG41072ZU	7
ENOG41080T9	6
ENOG41080T8	10
ENOG4107EHR	4
ENOG4107HBK	1
ENOG4105SR1	3
ENOG41088IU	6
ENOG41087RM	4
ENOG4106MT6	8
ENOG4108I2U	1
ENOG41088IS	4
ENOG41080TU	11
ENOG41080TT	4
ENOG41080TW	3
ENOG41080TV	5
ENOG41080TQ	6
ENOG41068W0	12
ENOG41080TS	4
ENOG41080TR	2
ENOG4106P7Y	2
ENOG41080TY	5
ENOG41080TX	3
ENOG4106I3F	4
ENOG41080TE	3
ENOG41080TD	13
ENOG41080TG	5
ENOG41080TF	2
ENOG41080TA	4
ENOG41080TC	15
ENOG41080TB	3
ENOG41080TN	10
ENOG41080TI	6
ENOG41080TH	1
ENOG41080TK	1
ENOG41080TJ	3
ENOG4108GTB	5
ENOG4108GTC	2
ENOG4108GTA	1
ENOG4108GTF	3
ENOG41087U8	8
ENOG4108RQ0	2
ENOG4108GTE	12
ENOG4108GTJ	3
ENOG4108GTK	8
ENOG4108GTH	1
ENOG41087U6	8
ENOG41087U1	8
ENOG41087U0	6
ENOG41087U3	13
ENOG41087U2	6
ENOG4108GTR	2
ENOG4108GTS	3
ENOG4108GTP	1
ENOG4108GTQ	9
ENOG4108GTV	4
ENOG4106P7P	7
ENOG4108GTT	3
ENOG4108GTU	1
ENOG4108GTZ	1
ENOG4108GTY	3
ENOG4108IZZ	2
ENOG4106IMY	4
ENOG4107JSB	3
ENOG4107JSA	14
ENOG4106IMZ	2
ENOG4107JSG	2
ENOG4107JSF	5
ENOG4108MB8	12
ENOG4108MB9	2
ENOG4108MB6	1
ENOG4106IMP	7
ENOG4107JSI	4
ENOG4106IMR	3
ENOG4108MB2	13
ENOG4107JSN	13
ENOG4108MB0	14
ENOG4108MB1	3
ENOG41088V5	1
ENOG4106IMH	1
ENOG41072Z2	3
ENOG4107JSP	2
ENOG41072Z4	5
ENOG41072Z5	5
ENOG4107JSU	1
ENOG4106IMN	3
ENOG4106IMA	1
ENOG41072Z9	2
ENOG4106IMC	4
ENOG4107JSX	2
ENOG4106IMD	5
ENOG4106IMG	8
ENOG4106IMF	4
ENOG4106ZVQ	1
ENOG4108FGP	5
ENOG41081RT	4
ENOG4106MTE	4
ENOG41081RZ	8
ENOG41081RX	15
ENOG4106ZVP	1
ENOG4107JZQ	3
ENOG41081RY	4
ENOG41068WJ	9
ENOG41068WK	1
ENOG41068WH	6
ENOG41061I0	3
ENOG41075I5	2
ENOG4106ZVW	2
ENOG4108C54	1
ENOG4106IM9	5
ENOG4106MTR	1
ENOG41072ZB	6
ENOG41072ZC	5
ENOG41072ZD	8
ENOG41072ZE	1
ENOG4108MBX	5
ENOG41081RC	8
ENOG4108MBV	1
ENOG41072ZI	5
ENOG4108MBT	7
ENOG41072ZK	6
ENOG4106IM5	4
ENOG41072ZM	7
ENOG4106IM7	7
ENOG4108MBQ	3
ENOG4108MBN	5
ENOG4107JS2	3
ENOG4107JS1	2
ENOG4107JS0	2
ENOG4108MBJ	15
ENOG4107JS6	4
ENOG41072ZV	2
ENOG4108MBI	7
ENOG41072ZX	4
ENOG41072ZY	10
ENOG41072ZZ	6
ENOG4108MBE	4
ENOG4108MBB	3
ENOG4108MBC	2
ENOG4106MTW	4
ENOG41081RD	2
ENOG41081RE	7
ENOG41081RJ	2
ENOG4108EGF	1
ENOG4106ZVU	4
ENOG4107JZT	3
ENOG4108FGT	3
ENOG41081RH	4
ENOG41065XN	4
ENOG41065XM	14
ENOG41065XJ	2
ENOG41065XK	4
ENOG41065XH	7
ENOG41065XI	9
ENOG41065XF	5
ENOG41065XG	5
ENOG41065XD	5
ENOG41065XE	2
ENOG41065XB	7
ENOG41065XC	6
ENOG41065XA	4
ENOG41065XZ	3
ENOG41068WX	2
ENOG41065XX	5
ENOG41065XV	3
ENOG41065XW	2
ENOG41065XT	6
ENOG41081RM	2
ENOG41065XR	6
ENOG41065XS	7
ENOG41065XP	3
ENOG41065XQ	5
ENOG4107KDJ	1
ENOG41065X8	4
ENOG41065X9	5
ENOG41065X6	11
ENOG41065X7	2
ENOG41065X4	6
ENOG41065X5	1
ENOG41065X2	13
ENOG41065X3	4
ENOG41065X0	3
ENOG41065X1	5
ENOG4106K0F	6
ENOG41086BR	1
ENOG4108RQ9	3
ENOG4107JZW	1
ENOG4106S1P	2
ENOG4108SD3	3
ENOG410698S	1
ENOG4106NIJ	3
ENOG4106W0A	3
ENOG4107JZI	3
ENOG4108FGY	1
ENOG4108C5X	3
ENOG4105IVU	3
ENOG4107IZS	2
ENOG4106V8U	12
ENOG4108C5Z	2
ENOG410698P	1
ENOG4106V8W	2
ENOG4107JZJ	4
ENOG4106V8V	2
ENOG4106I3Q	1
ENOG4106V8Q	2
ENOG4106V8P	2
ENOG4106V8S	2
ENOG4106V8R	5
ENOG4105NEI	1
ENOG4107EHC	2
ENOG41087RH	1
ENOG4105YJ9	2
ENOG4106V8X	3
ENOG4107KDC	2
ENOG410747Z	2
ENOG4107T1G	5
ENOG4107T1F	14
ENOG4107T1E	15
ENOG4107T1D	9
ENOG4105X19	3
ENOG4107T1B	3
ENOG4107T1A	6
ENOG4105X15	11
ENOG4107T1N	14
ENOG4105X17	2
ENOG4105X16	3
ENOG4107T1K	5
ENOG4107T1J	6
ENOG4105X13	5
ENOG4107T1H	3
ENOG4107T1W	1
ENOG4107T1V	4
ENOG4107T1U	3
ENOG4107T1T	3
ENOG4107T1S	8
ENOG4107T1R	15
ENOG4107T1Q	10
ENOG4107T1P	15
ENOG4107T1Z	2
ENOG4107T1Y	2
ENOG4107T1X	2
ENOG4105X1Y	2
ENOG4105X1X	13
ENOG4105X1Z	1
ENOG4108FGB	2
ENOG4105X1T	5
ENOG4105X1W	2
ENOG4105X1V	2
ENOG4105X1Q	6
ENOG4105X1P	4
ENOG4105X1S	3
ENOG4105X1R	7
ENOG4105X1M	4
ENOG4107T16	2
ENOG4107T15	15
ENOG4105X1N	15
ENOG4107T13	11
ENOG4105X1H	11
ENOG4105X1K	5
ENOG4108709	13
ENOG4105X1E	3
ENOG4105X1D	6
ENOG4105X1F	4
ENOG4105X1A	3
ENOG4105X1C	1
ENOG4105X1B	6
ENOG4108EGK	9
ENOG4105G7M	1
ENOG4106V8J	2
ENOG4106RKE	2
ENOG4105YJU	9
ENOG4106ZVA	2
ENOG4105YJT	2
ENOG4105YJW	5
ENOG41068T5	2
ENOG4106V86	2
ENOG4106V81	7
ENOG4105UDK	1
ENOG4105UDJ	2
ENOG4105UDI	4
ENOG4105UDH	3
ENOG4105UDN	4
ENOG4105UDM	8
ENOG4105UDC	4
ENOG4105UDB	5
ENOG4105UDA	2
ENOG4106V82	1
ENOG4105UDG	5
ENOG4105UDF	9
ENOG4105UDE	3
ENOG4105UDD	2
ENOG4105UDZ	5
ENOG4105UDY	1
ENOG4105UDX	14
ENOG4105UDS	15
ENOG4105UDR	2
ENOG4105UDQ	10
ENOG4105UDP	2
ENOG4105UDW	2
ENOG4105UDV	3
ENOG4105UDU	4
ENOG4105UDT	4
ENOG4106NR3	3
ENOG41062U3	2
ENOG4105YJY	9
ENOG4107S34	2
ENOG4106NR1	2
ENOG4106V88	4
ENOG4105UD9	4
ENOG4105UD8	1
ENOG4105UD3	4
ENOG4105UD2	2
ENOG4105UD1	6
ENOG4105UD0	1
ENOG4105UD7	3
ENOG4105UD6	3
ENOG4105UD5	2
ENOG41062U7	2
ENOG41062U4	2
ENOG4105IVW	5
ENOG4106DZ5	2
ENOG4106NR4	1
ENOG4108EGV	1
ENOG4108FGD	4
ENOG41062U8	10
ENOG4106NR8	1
ENOG41077EE	2
ENOG4106ZVD	1
ENOG4105J2J	2
ENOG4107FED	2
ENOG4107FEG	8
ENOG4105J2I	2
ENOG4107FEA	6
ENOG4107FEB	2
ENOG4105J2B	3
ENOG4105J2C	2
ENOG4105J2A	4
ENOG4107FEI	13
ENOG4105J2G	3
ENOG4107FEK	1
ENOG4107FEJ	9
ENOG4105J2Z	6
ENOG4107FET	2
ENOG4107FEW	1
ENOG4105J2Y	14
ENOG4107FEQ	6
ENOG4107FEP	6
ENOG4107FES	2
ENOG4107FER	5
ENOG4105J2R	5
ENOG4105J2S	7
ENOG4105J2P	15
ENOG4105J2Q	3
ENOG4105J2V	3
ENOG4105J2W	3
ENOG4105J2T	2
ENOG4105J2U	5
ENOG410674B	2
ENOG4107FE5	2
ENOG4107FE4	5
ENOG4105J28	2
ENOG4107FE6	5
ENOG4106ZVJ	7
ENOG4107FE0	6
ENOG4107FE3	10
ENOG4107FE2	4
ENOG4105J22	2
ENOG4105J23	2
ENOG4105J20	15
ENOG4105J21	10
ENOG4107FE9	3
ENOG4105J27	2
ENOG4105J24	9
ENOG4105J25	14
ENOG4108BG6	4
ENOG4106ZVI	1
ENOG4106GE4	5
ENOG41062UR	4
ENOG410674D	1
ENOG4108BG7	2
ENOG41088SY	4
ENOG4106NRQ	2
ENOG4106ZVH	1
ENOG4106G3E	12
ENOG4106NRP	3
ENOG4106NRW	2
ENOG41062UW	4
ENOG4108BG4	1
ENOG41062UT	4
ENOG4106Y3B	4
ENOG4107DJK	4
ENOG41062UU	6
ENOG4108R9A	4
ENOG41062UX	1
ENOG410674F	6
ENOG4105IVY	2
ENOG4106NRX	5
ENOG4105DZM	1
ENOG4108NWW	1
ENOG4106ZVN	2
ENOG4105DZN	1
ENOG4105IVZ	3
ENOG4108R9F	4
ENOG4108J4C	1
ENOG4106GBQ	4
ENOG410674G	2
ENOG4105DZI	2
ENOG4106GBN	4
ENOG4107DJI	1
ENOG4106NRB	1
ENOG410849I	5
ENOG4106Y3N	2
ENOG4105DZD	5
ENOG4105DZE	2
ENOG4106NRG	14
ENOG4105DZF	1
ENOG41062UG	3
ENOG4107X0W	3
ENOG4107UHD	11
ENOG4107UHG	3
ENOG4105IVR	3
ENOG4107UHA	3
ENOG4106NRE	3
ENOG4107UHC	4
ENOG4107UHB	14
ENOG4108KC3	15
ENOG4108KC2	2
ENOG4106VZY	4
ENOG4106VZX	4
ENOG4108KC7	15
ENOG4108KC6	13
ENOG4107UHK	6
ENOG4105DZA	10
ENOG4107UHU	2
ENOG4106VZB	13
ENOG4106VZA	4
ENOG4107UHV	8
ENOG4106VZG	5
ENOG4107UHP	2
ENOG4106VZE	2
ENOG4108R9Q	9
ENOG4106VZK	10
ENOG4106VZJ	3
ENOG4106VZI	5
ENOG4105DZC	12
ENOG4107UHY	10
ENOG4106GBD	2
ENOG4106ASP	4
ENOG4107UHZ	6
ENOG4105IVI	7
ENOG4108R9S	2
ENOG4108J4V	1
ENOG4105IVK	2
ENOG4108R9U	4
ENOG4105IVJ	1
ENOG4108BG1	1
ENOG41081TZ	2
ENOG4108R9W	1
ENOG4108J4R	5
ENOG4105DZZ	15
ENOG4105IVN	2
ENOG4105IVA	1
ENOG4105W0H	1
ENOG4105DZV	6
ENOG4108EGZ	2
ENOG4106VZ3	4
ENOG4108KCZ	1
ENOG4108KCY	3
ENOG4105IVB	5
ENOG4106VZ7	3
ENOG4106VZ6	2
ENOG4106VZ4	6
ENOG4108KCS	8
ENOG4108KCR	2
ENOG4108KCQ	4
ENOG4106VZ8	3
ENOG4108KCW	7
ENOG4108KCV	1
ENOG4108KCU	7
ENOG4108J4Z	3
ENOG4108KCK	4
ENOG4107UH4	6
ENOG4107UH7	7
ENOG4107UH6	6
ENOG4107UH1	1
ENOG4108KCN	1
ENOG4107UH3	4
ENOG4107UH2	3
ENOG4108KCC	3
ENOG4108KCB	3
ENOG4108KCA	13
ENOG4105DZS	15
ENOG4107UH9	3
ENOG4107UH8	11
ENOG4108KCE	4
ENOG4108QU7	7
ENOG4108QU6	4
ENOG4108QU5	3
ENOG4106ARC	4
ENOG4108QU3	1
ENOG4108QU1	2
ENOG4108QU0	3
ENOG4108QU9	3
ENOG4108QU8	3
ENOG4108460	3
ENOG4106D9F	3
ENOG4106ARY	5
ENOG4108PJV	1
ENOG4107F2N	1
ENOG4107DJQ	8
ENOG4108DRX	1
ENOG4108QUW	5
ENOG4108QUV	10
ENOG4108QUU	11
ENOG4108QUT	3
ENOG4108QUR	4
ENOG4108QUQ	1
ENOG4108QUP	2
ENOG4108QUZ	2
ENOG4108QUY	7
ENOG4108QUX	3
ENOG4108QUG	2
ENOG4108QUF	3
ENOG4108QUE	2
ENOG4108QUD	3
ENOG4108QUC	11
ENOG4108QUB	11
ENOG4108J43	10
ENOG4108QUM	4
ENOG4108QUK	3
ENOG4108QUJ	6
ENOG4108QUI	2
ENOG4108J42	1
ENOG410674Q	4
ENOG4106AE9	4
ENOG4106AE8	13
ENOG4106AE1	1
ENOG4106AE0	4
ENOG4106AE3	5
ENOG4106AE2	11
ENOG4106AE5	3
ENOG4106AE4	2
ENOG4106AE7	2
ENOG4106AE6	15
ENOG410734W	4
ENOG410734V	2
ENOG410669H	15
ENOG410669I	4
ENOG410734S	13
ENOG410734R	6
ENOG410734Q	1
ENOG410734P	6
ENOG410669B	11
ENOG4106NG5	5
ENOG4106NG6	4
ENOG4106NG7	3
ENOG410669F	2
ENOG410734Z	4
ENOG4106NG2	4
ENOG410669E	2
ENOG410669Z	4
ENOG410734F	6
ENOG410734E	14
ENOG410734D	3
ENOG410734C	6
ENOG410734B	4
ENOG410734A	4
ENOG410669R	6
ENOG410734N	4
ENOG410734M	3
ENOG410669Q	3
ENOG410734K	5
ENOG410669W	3
ENOG410734I	4
ENOG410734H	4
ENOG4107347	13
ENOG4107346	4
ENOG4107345	8
ENOG4107344	4
ENOG4106NGX	4
ENOG4106NGY	4
ENOG4107341	6
ENOG4107340	1
ENOG4106NGT	7
ENOG4106NGU	2
ENOG4106NGV	5
ENOG4106NGW	2
ENOG4106NGP	6
ENOG4106NGR	9
ENOG4107348	7
ENOG41076B4	5
ENOG4106NGN	3
ENOG4106NGH	1
ENOG4106NGI	1
ENOG4106NGJ	12
ENOG41082Z4	2
ENOG4106692	5
ENOG4106NGE	5
ENOG4106690	3
ENOG4106NGG	3
ENOG4106696	1
ENOG41082Z7	7
ENOG4106NGB	4
ENOG4106695	3
ENOG4106AEI	10
ENOG4106AEK	8
ENOG4106J2D	2
ENOG4106AEM	1
ENOG4106AEN	1
ENOG4106AEA	1
ENOG41076B0	2
ENOG4106AEC	6
ENOG4107CJT	5
ENOG4106AEE	1
ENOG4106AED	9
ENOG4106AEG	2
ENOG41082Z0	3
ENOG4106AEY	5
ENOG4106AEX	6
ENOG4106AEZ	3
ENOG41082Z3	4
ENOG4106AEQ	4
ENOG4106AEP	4
ENOG4106AES	2
ENOG41082Z2	14
ENOG4106AEU	3
ENOG4106AEW	6
ENOG4106AEV	6
ENOG4108BGD	7
ENOG41076BM	4
ENOG4106MRV	1
ENOG41076BH	1
ENOG41082ZH	2
ENOG4107F2E	5
ENOG41076BJ	3
ENOG41076BK	2
ENOG4106G3W	1
ENOG4107KB0	2
ENOG4106J27	2
ENOG41082ZD	1
ENOG4108AGH	2
ENOG41076BF	8
ENOG41082ZF	2
ENOG4107DJY	1
ENOG4106J23	4
ENOG4106X59	1
ENOG4106J21	3
ENOG4106MBV	5
ENOG4108NFJ	3
ENOG4106ZPJ	1
ENOG41076BX	1
ENOG41082ZX	15
ENOG4108I7A	8
ENOG4108I7C	3
ENOG4108I7B	7
ENOG4108I7E	9
ENOG4108I7D	3
ENOG4108I7G	5
ENOG4105YAI	3
ENOG4108I7I	4
ENOG4108I7H	10
ENOG4108I7K	15
ENOG4108I7J	3
ENOG4108I7M	2
ENOG4105YAJ	5
ENOG4108I7N	4
ENOG4108I7Q	1
ENOG41082ZU	3
ENOG4108I7S	3
ENOG4107Q6X	3
ENOG4108I7U	2
ENOG4108I7T	8
ENOG4108I7W	8
ENOG4108I7V	3
ENOG4108I7Y	14
ENOG4108I7X	9
ENOG4108BGA	1
ENOG4108I7Z	7
ENOG41082ZW	4
ENOG41076BW	4
ENOG41082ZQ	1
ENOG4107BVI	1
ENOG41082ZP	2
ENOG4106E1R	2
ENOG41076BR	1
ENOG4107Q6R	2
ENOG41082ZR	2
ENOG41075J3	2
ENOG4107Q6Q	2
ENOG4107CUD	1
ENOG4105YAC	4
ENOG41081KT	3
ENOG41081KW	11
ENOG4105YAE	2
ENOG41081KV	1
ENOG4107Q6U	2
ENOG4107Q6T	3
ENOG41081KP	10
ENOG4107Q6K	10
ENOG41081KS	8
ENOG4107Q6J	3
ENOG4107WQV	4
ENOG41081KR	7
ENOG4105YAZ	2
ENOG4108AGN	1
ENOG4108I71	2
ENOG4108I70	6
ENOG4108I73	2
ENOG4108I72	5
ENOG4108I75	15
ENOG4108I74	2
ENOG4108I77	4
ENOG4108I76	12
ENOG4108I79	3
ENOG4108I78	1
ENOG4108W5Y	6
ENOG4108W5X	6
ENOG4108W5Z	10
ENOG4108W5T	1
ENOG4108W5W	1
ENOG4108W5V	2
ENOG4108W5Q	14
ENOG4108W5P	9
ENOG4108W5S	4
ENOG4108W5R	4
ENOG4108W5M	3
ENOG4105YAP	3
ENOG4108W5N	13
ENOG4108W5I	6
ENOG4108W5H	1
ENOG4108W5K	7
ENOG4108W5J	6
ENOG4108W5E	9
ENOG4108W5D	1
ENOG4108W5G	10
ENOG4108W5F	3
ENOG4108W5A	4
ENOG4107Q6A	1
ENOG4108W5C	3
ENOG4108W5B	1
ENOG41081KE	12
ENOG4105YMH	1
ENOG4105YMI	14
ENOG4105YMJ	2
ENOG4105YMK	1
ENOG4105YMD	7
ENOG4105YME	4
ENOG4105YMF	5
ENOG4108F26	4
ENOG4105YMA	11
ENOG4106VVK	2
ENOG4105YAU	6
ENOG41081KF	9
ENOG4105YMX	6
ENOG4105YAV	4
ENOG4105YMZ	3
ENOG4105YMT	3
ENOG41081KA	12
ENOG4105YMV	6
ENOG4105YMW	10
ENOG4105YMP	9
ENOG4105YMQ	2
ENOG4105YMR	7
ENOG4105YMS	14
ENOG4105Q5G	3
ENOG41081KC	1
