Sample Label,Species,GROUPS,Fresh (0) Spent (1) MEDIAblank (2) buffer blank (3),Spent media species,replicate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
360.492.1,360,2,1,492,1,3194.841427,320447.6342,480713.4047,479756.1283,1675013.835,754449.2333,475102.6144,64240.73915,76267.38196,260457.489,475183.4209,17078.06229,743632.7932,242080.952,429213.8014,104971.9377,197706.0908,223620.6535,58183.48526,33627.89152,286031.3358,300267.4506,75942.30752,165455.0343,35611.56199,135120.3467,664976.9744,48813.85214,43576.752,142843.6504,122377.5543,123650.6511,182981.4821,183942.6903,118560.4902,63870.86809,187090.5699,52142.60288,501930.9254,357144.9518,2668.158528,8031.138894,74617.40386,664.1222002,310.2928712,7059.283193,10638.20549,15814.82786,4563.747012,2592.961765,1157.232415,404.8687716,260.7259974,11979.83891,682.0557406,1179.932957,163.4828308,933.0866203,125.3981746,91.41743071,54.13254811,73397.88182,97170.97092,46021.88341,83966.28758,65389.06732,260589.3033,7405.497829,6280.364237,48263.41773,10634.36164,8162.79282,3916.357105,17357.48865,2504.156573,1334.440615,14486.70016,9048.174003,1753.972613,9067.511476,1541.418598,61559.24023,893.9523741,3760.195914,991.4256984
360.492.2,360,2,1,492,2,3223.025268,326779.0645,493467.4143,493583.541,1729238.025,779328.9794,491013.7797,67726.40686,79168.20317,272288.1664,486717.9415,17369.60799,763940.3835,250574.4793,437944.7496,107813.6338,203296.6257,228566.3372,59929.76018,35012.5266,293858.4207,310416.6148,78156.60289,170413.8579,36925.61511,139684.8221,681805.9409,50219.98593,44989.16903,147351.7729,116603.016,126592.5783,188181.5449,189432.249,123169.8757,65922.9464,193826.3755,54995.45115,520109.5882,369177.2238,2732.048488,8446.493776,76809.53207,1097.436713,410.7753721,7291.350739,10979.203,16663.88318,4813.844003,2673.531051,1082.236137,409.8386048,271.3662188,12823.33892,692.9104343,1240.686112,216.4876238,974.1891576,64.73095636,120.9794042,19.56927925,76323.88986,100738.2913,47458.98151,86568.51833,67230.44921,269524.1833,7348.403619,6688.869903,48166.70964,12388.61414,8785.063516,4152.774662,17683.45087,2590.516577,1414.024429,14617.50888,9526.613325,1747.560402,9802.298359,1593.377012,63429.44414,1075.736746,4011.652501,756.9686498
492.492.1,492,4,1,492,1,3511.87266,297839.9434,642290.3237,489863.7862,1440423.204,644398.1294,406433.0617,57554.96796,80907.74411,184542.6516,269632.2221,16443.80027,673592.0202,405148.698,205276.9795,90169.02155,170460.9316,195886.5887,50744.0051,35096.57115,271031.192,255055.1141,65271.88462,144384.3821,31177.20059,117561.2757,561593.2221,40304.25598,39339.69479,52215.77682,123611.3784,105817.7807,153925.1441,154382.3877,97945.34985,37377.84189,163026.6784,35449.35355,441547.6257,308759.5434,3936.051084,7666.209155,1315.169105,1320.343895,504.1948898,5227.768421,7788.185025,12853.69168,3717.303988,2417.132561,924.5249042,566.7745689,286.3083173,10183.34904,839.488855,1282.546593,244.4504585,1127.794633,226.932719,138.9195099,157.0865379,67147.16977,82642.25006,39051.72512,72875.57531,57848.55219,220174.1673,6207.749804,5848.293442,15221.20315,13426.49819,7769.514802,3678.423968,14474.03933,2301.11806,1307.403318,11787.25189,7979.912176,1668.931503,7931.616086,1677.241702,4400.166985,954.1212057,2161.735199,2390.918336
360.502.R2.2,360,2,1,502R,2,3199.087775,347808.2279,462289.4674,496647.8355,1737169.242,775567.2816,489948.5555,67699.92595,78934.60545,263321.6286,547188.0702,25518.27872,743801.9383,203546.2227,580297.3089,106795.3668,205325.266,226065.3729,60290.29488,37064.85697,290684.1082,562235.9755,75955.66623,173446.8491,37254.40359,140040.2325,690312.2611,55563.74541,46284.09674,106733.4469,121192.8652,124478.1443,186571.9198,187932.2795,119204.1233,57023.3387,197011.0809,65984.33788,518755.325,382783.7367,2753.198148,10041.70415,39895.20974,1417.379162,565.7828006,2810.446317,10048.0213,15184.73012,2504.737904,1667.006314,2956.131762,1353.128832,328.9039741,2848.660426,1814.60595,9372.745024,463.8251934,9177.48574,4026.571456,65.87855516,-2.58048829,82101.2143,98759.51331,46553.10005,88290.35754,77652.44678,271781.6627,7584.153949,6890.142797,15454.21731,16475.21075,17619.05975,9011.729407,7367.486874,6897.228727,1507.310287,4949.419375,6077.712422,5215.036578,3115.819089,1680.8857,47329.38103,1242.318471,4146.831516,939.7236347
500.2,500,5,0,0,2,1859.959179,185360.1116,294199.8931,271974.7461,843077.1606,380425.5144,238254.7585,30421.13877,59562.80392,119733.4747,151327.7927,13988.2632,367271.6238,137377.8642,127000.4512,50041.89618,99502.10932,109756.9451,31731.98864,20061.38155,139824.562,134749.0987,36762.72286,92548.05056,17958.38555,70804.68949,331707.1427,18492.05629,19857.41574,81111.5604,63122.62955,62165.69753,87095.14346,85451.8316,56669.87475,49467.30647,102098.8986,19186.23636,259328.0757,191326.323,2642.877646,4589.839525,39739.02748,5888.571043,506.6136713,2389.380522,4228.118188,9379.925992,1456.394704,978.6520664,1112.08688,4120.218779,222.9962697,1662.400789,5393.890811,4581.313731,320.4659535,4447.602507,1373.981635,57.61486436,64.51930598,42159.92248,42740.10839,8623.626983,46077.3874,39163.97466,127231.1603,10078.42581,6782.283304,5677.395688,4015.726752,8033.87626,4067.444695,2678.285869,3297.024189,4239.295397,2377.096913,2493.230719,2067.023986,5113.560972,835.8300021,8005.952912,713.8032096,2272.027236,524.8872691
360.502.3,360,2,1,502,3,1953.0016,204324.9912,272087.018,295110.9889,996713.6698,455631.6048,278173.233,36730.37771,46625.88283,151011.8299,321105.41,15633.30064,439930.6416,107295.5017,340272.9985,60701.04385,119887.1908,133504.5122,35510.86436,21754.0739,173881.3165,326235.7983,44203.13458,103995.0843,20371.63357,82276.59005,424054.4675,27466.98878,26255.83767,60636.02351,73150.87623,73582.1982,108692.8969,108248.7318,66548.05221,32511.20697,115235.2767,37505.05357,300617.4229,221742.4031,1788.591172,6287.413283,22860.94296,1001.459466,370.2976421,2378.041416,5797.406911,9056.375458,1427.076624,948.9314548,1686.253904,886.9671079,276.2840988,1629.008519,1100.832431,5768.594246,286.8293998,5596.06187,2505.497191,35.61215086,49.8882799,46573.2135,56214.13312,27068.75784,51798.83895,46233.24159,156277.3228,5887.920019,23019.88897,11595.84379,6426.112801,10052.23855,4689.745859,3950.046468,3796.822739,917.3015607,3146.04758,3533.973961,2894.769063,1719.401452,807.9910456,27329.49233,700.386039,2424.246605,369.4562434
519.492.3,519,7,1,492,3,1366.685598,130670.0612,151323.1118,255313.5413,732876.4945,480790.8175,270206.6932,515038.9098,136325.581,78564.82944,147247.7361,5380.40063,533129.1196,83106.05687,440816.0299,68736.65467,118605.1169,139046.504,180207.9429,48560.93183,138706.2255,253602.8073,42598.84537,39295.37245,15035.60598,28007.44821,367662.969,36386.09967,15553.59337,38028.67291,77030.75242,57759.52593,138361.0972,135781.7993,53837.14552,20466.48618,71558.59526,35987.43228,196808.4694,132100.4449,515.2155113,3262.363845,512.9571027,783.5336477,350.0455395,2009.94295,6261.711863,10264.01805,2421.429259,831.137819,368.6190478,689.7593343,121.5016827,5691.657747,943.0360928,587.8000788,99.41059569,530.9849234,220.9964504,204.1791043,333.0609756,22933.84019,60349.47001,26357.2663,33103.38064,28514.23181,146641.067,3663.186546,21675.49031,8815.054319,2977.659707,2643.470698,1562.23785,6707.268392,970.5830148,676.9590385,6386.431298,3855.084929,469.6582127,4170.946553,462.2271761,23545.8682,543.4007688,1422.57477,1138.105044
519.502.1,519,7,1,502,1,5612.927251,580961.5711,671922.6043,957530.2413,3282207.573,1793952.328,1113718.413,1454511.206,102324.6195,306686.788,611572.6609,41362.95628,1907852.239,309281.2744,1546598.984,253429.858,447993.7139,540652.9388,539927.572,98783.88401,541543.9513,1298421.915,171856.6298,194141.1113,63599.38391,140608.8329,1425614.526,112801.3736,73075.31254,151659.2992,260730.0589,234608.9506,501244.6248,502831.7714,236571.1071,97940.17623,302922.8605,119066.445,833644.6726,651419.8439,2615.708565,15575.9594,1828.22277,3527.504586,2104.951929,11769.48963,15303.01916,47869.27609,8758.763594,2998.617878,3300.779859,6917.681449,918.0404457,10058.92735,10868.71133,12544.25303,973.9378527,12110.66226,3410.416488,514.0048443,1253.399355,120326.8684,234869.5281,104185.1904,153063.7667,134880.8559,596567.1802,14075.74551,10309.55119,21896.59245,13724.23815,24848.93451,9298.260964,9820.337531,6822.899348,7006.836244,6946.21796,10027.76535,5337.947036,12707.2278,3429.091681,58516.89641,2175.934643,7605.903518,1466.13931
492.492.3,492,4,1,492,3,3697.678512,311538.3592,667934.5807,510138.6962,1532661.004,676343.2751,434612.3747,62339.21789,84159.46472,192768.9387,284647.2911,16945.84819,711711.4062,423713.8195,218245.7825,95244.25455,178866.7039,208475.0421,53494.44869,36525.06473,287897.1204,269216.7303,69297.45337,150886.1358,32851.20838,123637.1806,589850.9551,42882.7569,41280.13218,54691.17563,126554.512,110669.6299,162916.7235,163673.2991,103883.087,32829.3133,170435.9068,36912.33787,463350.4458,323324.252,4076.770288,8111.343618,1468.436862,993.1719195,588.3326189,5851.864827,8380.768613,13944.19518,3994.140147,2572.409423,971.4903504,522.7303975,312.378982,11105.50318,881.8082893,1206.384325,257.4176787,1038.020117,109.5178455,41.56085151,236.5358727,70062.06191,87659.09012,41480.42933,76888.85555,60169.48171,233247.6465,7475.552726,5433.360685,11418.46777,35924.4365,8657.329712,3830.717672,14753.54372,2495.546918,1449.431133,12229.88173,8654.169665,1695.667026,8765.444697,1600.169277,4393.27429,1025.305875,2042.56748,2458.322716
492.360.2,492,4,1,360,2,1416.117231,121407.5793,251299.1606,185966.0485,609510.1519,306574.9725,206090.166,25724.21108,87044.24587,87713.43813,213719.4482,5771.508402,332502.3866,154104.9316,120220.5125,38563.8576,74556.99457,93728.55142,22104.76771,18448.95386,102153.9243,113433.3042,29921.69015,80076.33774,13690.39918,54354.93941,264493.0519,13105.29928,16672.96311,22040.92336,67575.14505,56155.36655,82291.51512,79979.00155,46670.97266,14508.93166,71472.8422,22268.68942,167247.325,138031.845,1252.936105,9060.603887,430.4449687,617.2528248,1074.514925,854.8814641,5202.554779,4761.35046,1116.489229,1359.325832,206.7903409,283.246957,46.92893576,1445.193567,398.5740193,240.204188,39.5493485,244.6705308,258.952488,109.2868761,14.94474352,23894.17116,40843.49097,24630.69765,33857.69288,24609.84603,102088.2913,3317.644627,17767.48473,4864.432824,3546.114066,2755.346348,1714.475066,8301.527585,914.2183215,460.7579787,10434.53517,1110.277733,599.4268085,847.1821485,605.4862974,2224.555545,607.1573212,1728.138087,748.9985719
500.519.4,500,5,1,519,4,1691.577692,156225.9547,178186.0419,331890.5051,992543.026,618476.8694,376408.7781,754047.347,67278.54518,92470.36236,177594.3101,10941.0329,664913.8699,90865.99761,534176.6878,87860.48475,148063.6786,185017.5597,259307.6548,21520.01366,159915.8633,289676.3083,57305.58931,46423.19134,17654.06278,34788.1136,462034.578,39147.80822,21095.65098,51860.78918,94411.92854,73436.90658,182778.8563,181043.6365,73881.40534,31001.52882,87003.94085,47410.60805,234267.7766,168462.8943,663.4941546,2416.783008,922.9903858,1183.545765,424.7995842,1230.621123,5033.251045,13052.63228,2323.690047,920.3802722,1010.857213,1365.966854,273.0946576,2785.754625,1809.742683,2707.435352,266.1703009,2627.492687,970.1989131,244.0317975,481.7806926,27007.21132,79232.83487,25863.78533,43847.81093,38798.39988,195997.4553,5417.261763,11291.34336,8864.79864,3011.120823,4921.037847,2091.567578,8051.135867,1452.048341,1347.876047,6963.973033,2294.866583,1055.603887,1981.298296,687.5707096,24521.37104,357.9031136,2107.519943,348.885749
492.500.1,492,4,1,500,1,2765.289355,221510.6316,526468.6105,374940.4533,1043377.015,484693.7237,298960.0445,40339.22038,53038.54995,140288.9894,191018.0933,13500.25452,494073.485,327117.763,170387.1958,64382.37952,124278.1611,139775.5796,39184.20783,26021.22063,189282.4037,178155.1014,46053.97189,107999.2962,21779.13211,84731.42632,415220.6901,26544.12972,29035.05243,38023.59823,88567.91523,76963.37045,113246.5107,112970.332,70010.20689,38672.9203,119699.2881,24036.07766,318114.7266,229943.8165,2933.271005,5350.98,969.6920247,839.0223342,267.1599521,4107.126204,6062.744033,11324.98953,2722.972511,1872.378655,986.3035088,1863.239898,246.2576155,2690.782897,2512.52527,643.4075533,147.7490626,566.8763563,259.8157386,319.793858,232.7706875,49490.07045,56209.09118,12170.32404,54998.90561,44794.4126,158680.9758,12936.9128,4389.01867,10491.24639,8232.893181,5167.305623,10417.30314,5449.986045,8278.100088,2063.586661,3939.554288,2152.184773,1015.383607,3212.099341,1083.445169,6541.478521,738.7976448,2092.366065,959.9051533
356.3,356,1,0,0,3,2443.45204,371972.8472,382705.7939,625532.7036,828147.3132,278697.7327,141074.9693,834029.084,56058.59519,122727.5091,69016.1958,14956.74081,153370.6951,203813.2354,313755.2804,112389.4443,168848.0878,132908.9781,191058.1312,22206.59978,205887.7025,184170.0554,44150.22337,103193.1847,23540.894,84649.1934,411571.1931,25974.39905,18696.78924,36575.88323,88034.68578,27919.81857,51815.21234,52486.08314,42429.46666,28215.40199,120080.8564,22662.25249,321939.7887,186473.4039,3325.265208,5396.369371,1183.150985,2427.51292,353.9805263,6055.840104,3212.160685,9797.333179,1649.726578,1237.941498,1306.285703,1548.720983,316.9701519,1667.40404,1965.289286,3063.911465,353.0705949,2922.247233,1789.875936,66.86829918,136.4835901,53320.20509,53384.65142,25924.50901,57262.39981,46631.46725,156384.2068,5070.284126,4695.174762,23781.57375,7048.824144,8256.738328,8716.028811,4044.998449,7032.64574,1844.183212,2485.691985,3209.402287,2477.902842,2516.363264,1326.461754,3862.769465,1096.340892,2776.436908,729.0276103
519.492.1,519,7,1,492,1,5413.787799,534772.2443,618634.2316,1026844.09,3238778.235,1927219.701,1173575.21,1959364.953,519098.4733,310339.3554,593494.8408,24146.80576,2101283.364,361048.9948,1711830.722,286022.9214,475869.076,569586.1349,690374.9407,182670.0381,551528.4016,1013043.105,180070.2773,148510.7642,63256.86756,111648.1714,1451292.924,153320.7383,66059.35173,158313.8267,289673.3484,231565.0244,565624.6514,566974.4254,244749.4112,76893.9409,278636.4831,137037.2431,783147.2769,542238.1305,1558.442557,12313.59436,1124.363874,1511.872389,1192.956937,6348.154821,23422.24365,42556.89858,9487.513339,3382.250407,1348.223545,1954.532496,526.6076245,22707.91867,3231.384723,1273.922139,314.8577383,1134.468771,488.798627,486.5532398,1431.818827,97778.40161,248178.285,104769.974,137869.2418,115874.965,617326.3885,13894.26235,6905.35618,19998.86912,17060.18988,11943.90937,6604.525639,28743.39196,4409.506264,2982.203087,23036.58519,16686.92612,2039.707859,18312.22969,2238.947792,87123.28389,1165.655772,3978.407534,4082.564863
500.519.3,500,5,1,519,3,5464.061076,528223.4874,594158.8224,1110751.622,3345518.819,2060465.267,1266507.203,2493526.279,237853.4408,324990.8407,601186.6722,38392.94357,2194551.553,326720.3253,1747966.962,302444.7424,499173.4349,611022.1764,858020.742,77400.78529,538558.1462,972567.7913,194230.8364,156896.6112,61341.93471,113982.2398,1540912.425,141017.3401,72144.72823,181881.822,291764.6381,243838.6046,618150.5219,619408.5861,263908.9172,92058.62805,286048.8352,161120.5003,792130.5583,578488.1215,1601.943792,7754.66586,2379.403333,2542.429471,1025.727912,2932.982061,16960.05637,43512.21659,7600.164751,3081.935475,3280.929957,3993.196741,753.3190541,8935.603892,6059.689683,8791.180564,573.6031218,8586.243558,2930.712479,1241.782386,1336.762633,95181.59177,270673.6786,89480.46538,148118.2856,130162.2489,664414.788,17886.7598,9798.378926,18472.63963,76007.70458,17254.17442,7154.185864,29036.49189,4908.016442,2773.177479,22941.35178,7287.800257,3674.854981,6540.878233,2666.293824,77485.40445,1317.48112,7361.836778,1578.1635
502.502.2,502,6,1,502,2,2410.244445,269259.4469,350407.5396,374657.1648,1241911.258,553197.8323,343723.5999,49688.15242,119114.2221,165546.9613,231360.0167,20935.48297,539883.3325,153991.9233,324825.5692,76686.50999,149664.3499,161843.8921,43647.58956,29581.46013,216108.08,406835.6227,53912.43659,125502.5921,27536.20924,101011.2218,495111.281,36743.50044,35995.3625,87990.14594,101423.9316,89568.14244,128473.5612,128869.0716,83007.0553,49004.63129,149278.4477,32377.71234,391286.3131,284068.0767,3536.927324,6888.070056,31174.15058,8504.013803,423.2424623,10493.40032,5561.62074,13935.72401,1771.236628,1383.517351,1612.219958,2792.365419,353.5702441,2195.534869,3804.974877,7557.995457,465.5442681,7284.899966,2392.814911,168.6190533,-3.544850106,63519.78566,67047.1598,31486.84161,66649.64534,57453.93352,191679.3279,5879.2359,5593.75576,28984.91422,9244.217832,13416.8335,4954.934957,4116.267166,3457.152904,3099.580876,2724.217882,4243.653222,3256.715074,4039.477719,1756.772672,4800.416703,1088.02905,3198.989142,1159.141272
519.502.2,519,7,1,502,2,2188.050974,218831.8098,256571.1655,367661.2482,1224246.653,689476.6968,417077.4652,561701.5131,39453.82279,118703.6144,233563.4567,14914.26556,739107.125,113994.3367,603801.0492,95380.30845,170905.7834,204075.2655,207762.7712,37783.75158,208738.1533,501038.1492,64901.03143,74269.40113,24155.09886,53543.19156,549425.3155,42354.68795,28233.81337,57958.34026,103858.7459,90696.74366,191613.7705,191236.0782,87384.2073,36097.60303,117876.7868,48317.53116,320148.567,247082.022,1028.398433,6003.325475,679.3544693,1647.032157,704.229635,4840.887116,5938.49834,18356.13938,3403.303958,1134.631466,1304.792317,2833.929633,320.0456157,4035.24872,3959.424454,4621.962122,327.3368236,4437.378481,1357.522242,184.5556885,490.6942234,44736.30457,88876.11856,38469.07332,57879.49883,51486.00736,225387.7291,5614.698417,4673.183326,15536.34016,6941.962421,8746.47694,3762.509754,3696.278065,2587.325888,3084.671752,2639.338408,3842.389509,1848.43604,4731.172509,1414.224806,23078.35272,831.4276941,2933.468416,798.5049434
360.500.1,360,2,1,500,1,2985.706315,295821.3558,480838.9353,439855.6124,1496303.97,685898.1138,431255.4904,54677.26623,68073.7411,244431.2698,421647.772,22177.05748,655212.0306,236785.5295,401915.7826,89724.02714,173462.0218,197519.0158,54410.92913,32858.41869,236389.5233,242952.9665,65613.40035,151699.7189,30959.32362,122963.3926,606102.1985,37942.79872,40030.0123,131318.8354,111226.6818,112932.9777,165011.8618,165461.6876,106424.1637,57586.17494,168524.4263,48542.09828,437837.0965,333846.9166,2487.550726,8640.920486,69727.47037,1208.285453,439.9097466,7152.868702,8619.670996,15790.97995,3313.060838,1609.499927,2363.841868,2566.386286,261.9539556,2445.314934,3904.202007,5519.476569,263.0307519,5410.938762,2890.900872,314.7272274,147.0075053,66178.08314,83943.97962,16989.25714,78178.27803,65704.93788,232274.9367,16712.3116,5543.976935,13623.73397,11724.09313,11944.26107,13177.0478,4723.285931,11054.53777,2671.463209,2995.899921,4519.129085,3799.324426,4496.19181,1407.927971,72130.29423,690.9004973,3247.281274,350.9120643
502.492.1,502,6,1,492,1,3046.504471,330393.3281,480111.1135,477005.043,1589718.503,702571.6598,440368.6074,63034.18848,151550.3187,204844.1529,496178.1342,18367.99522,693510.3155,248387.5326,374391.1029,100773.557,190130.2161,210270.777,55294.2632,32503.12667,280775.4591,284103.5439,70699.61977,158817.2677,34350.1026,128769.7357,634212.9684,45190.91702,42449.7029,136160.1001,114305.5616,113061.0442,166018.7565,166777.7236,106649.0085,61836.97236,179608.6712,53504.00477,502983.7953,343295.922,2651.275037,7794.746748,71526.24221,937.083634,275.9746606,13990.89037,8101.374767,18790.8627,5486.747323,2660.25369,1114.896998,861.1005596,266.454784,15586.18143,1292.864118,1225.198159,311.5276722,1008.173278,206.9712382,253.2674483,196.7372718,76524.65909,87355.94736,40939.17558,82080.22545,64482.2544,243954.6472,7706.961075,6472.502237,42623.12582,10253.59318,8326.004769,3957.623883,11735.838,2525.376018,1486.925222,9637.929318,11846.20329,1728.834545,12433.40442,1699.046632,36172.54515,974.7852853,3557.842995,618.9239136
500.361.1,500,5,1,361,1,2210.575611,255145.5366,327458.9144,350459.2293,1158415.609,514896.3138,327740.2519,48023.00795,106759.7267,154702.8315,698775.5136,19618.81444,508973.8841,143430.6701,240620.6841,72267.73395,141305.8489,149996.6679,41133.32052,28171.42969,194552.3437,189762.6783,50565.52253,119606.2924,25989.10297,98137.08406,463085.7503,34834.6043,33536.90224,42576.62804,91063.82814,83432.24571,120237.0785,120521.0047,75271.83018,40646.82715,134547.9111,75815.93264,361068.5679,262915.3095,2192.668084,6964.33846,1097.847661,1269.171887,445.261596,981.8114374,6375.026722,8663.10614,1459.996451,1283.068156,1441.240552,777.4323608,291.5390608,1920.383101,1057.174831,3300.262887,325.6599184,3204.547801,2061.948892,292.311313,23.65024989,59446.97178,63293.60661,29974.76725,62211.06879,53088.4293,179308.0682,5765.224752,5171.474622,9118.475567,17177.7713,9324.85882,3390.220279,11819.60313,2188.281711,1180.821382,9688.473284,3686.749168,2847.484075,1862.339219,1721.31141,14775.11899,1127.702005,3005.711594,924.6548787
361.360.1,361,3,1,360,1,2266.320536,255540.6821,301596.7866,315538.5241,1328907.23,619665.0737,455306.9041,57172.89573,146102.1368,153108.248,476693.1867,16481.06728,662640.154,133092.2734,238610.9657,81836.05269,154588.5931,195558.2018,45655.0218,123057.1249,204259.2881,215976.2723,63608.54244,127416.2992,29166.93009,105138.9131,544702.3116,34183.29204,40411.60511,109716.372,129284.0272,121739.2178,174831.745,174843.2703,102058.5509,55549.51665,148344.7428,49151.89225,338293.1663,297722.234,2274.287551,16338.50212,58350.78141,2757.156084,1688.948556,594.2661495,5265.009387,14477.85325,2164.909728,2422.443747,354.0736399,567.3745277,252.173937,2512.233107,639.313141,2661.042375,1477.510293,2344.333595,360.4648219,156.5763934,343.8716084,49690.88093,89863.65704,44421.94758,73930.46496,50775.23014,221067.6217,7059.176244,4649.658122,47365.01516,7284.618838,6524.55677,3653.959301,17281.44634,2155.784484,1166.435761,13090.3628,2390.952453,1435.745907,1553.08463,2153.876413,5675.360014,2584.497805,3219.841424,903.7067211
361.3,361,3,0,0,3,1712.1871,187471.1782,235968.6283,251755.542,894818.6462,391441.2671,260702.3831,32699.39113,60214.10733,138934.9787,468795.9446,14495.11142,399706.0515,98471.31641,203823.7515,53571.20802,105424.7365,119907.775,30880.99898,19703.54203,144588.5663,141643.1605,39947.8499,88718.94649,18717.66826,71746.2543,350111.3493,22518.33841,22398.97579,31836.14134,73713.93026,66529.82961,94647.21292,94423.05497,60902.75921,38170.70617,97574.32461,46194.3892,259678.6278,195056.4537,1798.273531,5020.233328,771.5526056,1029.118729,354.8735483,727.8851662,4826.951485,6440.634793,1131.792621,1048.51155,1044.693624,426.5934792,256.4433536,1567.263714,603.3707798,2815.193598,318.5561615,2643.473729,1459.295332,56.46312922,40.75616206,41432.69922,49800.89204,24475.94144,46539.53382,39596.86953,138441.9742,5631.565298,3782.549844,16767.42163,8232.344029,6284.525117,2390.888503,8667.63224,1486.630252,847.6745719,7648.489771,2738.9061,2064.18783,1359.485771,1057.607994,20904.14227,902.517804,2439.613183,625.5841966
356.502.2,356,1,1,502,2,2975.038537,479357.5987,504417.6493,919543.5309,998049.8621,374719.8566,194326.9562,971350.3442,48991.06541,164355.7302,92928.86515,20538.49241,192988.1884,276839.9533,446318.7506,162954.5991,236710.4455,172702.9474,222247.411,43711.71239,276214.0975,459312.3463,57376.63863,136043.7313,33229.83395,112084.054,539446.2659,36023.58881,25941.66829,48243.89337,107716.8797,34215.56711,70592.37522,71602.96915,56997.47607,38786.19781,155812.7733,29031.9955,427520.4219,259115.1597,3853.778718,7530.189547,1412.796396,2019.361636,583.9432463,9046.520151,4075.669326,13965.41737,2034.940923,1462.711202,1836.383418,2780.145402,407.2162346,2387.423359,3820.421097,8255.248061,610.22553,7961.890936,2629.766032,77.07664912,125.9481443,72728.08627,72452.74362,35062.47651,73849.72732,63041.54934,208301.4537,6216.441101,6024.639963,8469.838102,6612.444072,21317.93017,6114.446749,5106.385679,4348.101223,3243.230827,3678.139672,4760.417025,3854.612927,4150.2128,2285.130087,4789.506455,1635.834117,3499.726883,1075.845643
360.502.R2.3,360,2,1,502R,3,1383.19726,141286.0842,181266.8877,197368.5257,669826.3381,292143.4048,183748.4594,24859.06021,111253.2437,76265.4368,129287.6741,11015.09381,295492.0643,71853.79991,179778.8399,38659.36382,77376.51589,89011.18825,23254.35438,14448.22517,115393.2533,233836.6873,29383.03846,81981.06426,13998.96591,54350.48967,263017.9993,14577.75238,15239.63507,46160.74442,54573.6988,48365.0064,68907.57117,67412.50238,42804.40585,20605.70817,77526.11132,15581.70983,198531.6629,144864.2771,2007.823016,3994.016438,19982.3965,2066.816507,337.1696551,4871.052296,3045.555125,7945.478484,1018.790911,945.7267172,861.5626749,1532.394614,233.7304409,1538.356711,1844.519512,4182.571671,169.1800738,4035.405748,1409.342236,74.13409225,184.6984756,31446.36976,34952.42641,22566.91729,34842.00144,29796.08636,101720.0459,3778.495521,9296.252438,5474.311837,3471.802827,7103.634295,1958.03402,2138.729324,1314.69949,1583.118002,1706.270933,2183.085947,1535.292751,2091.370512,636.808571,2368.451931,676.5951946,2105.388465,649.2645288
356.502.1,356,1,1,502,1,3085.167372,476172.2152,502628.8077,910145.1446,1002380.222,379799.5964,197958.3577,963609.7423,49083.13061,164642.1638,91564.23871,19669.74061,194177.1465,270650.0303,448225.3684,161652.578,234961.2178,172117.0855,221736.3088,43142.88811,277876.2744,458508.0999,56317.25998,136303.2317,33342.59244,110429.1644,538414.7303,36340.7118,26205.84453,48750.02055,107380.4423,34337.89877,71953.92808,72840.18713,57385.78428,37252.69419,158803.105,28489.40002,423210.3417,254482.9133,3814.349504,7208.453505,1500.384855,2009.496288,627.4525017,8734.633054,4220.396686,13653.5128,1949.919322,1480.160756,1770.671042,2621.522366,370.8753355,2492.749036,3686.592662,8112.203798,523.7294236,7850.71324,2397.760441,138.3840795,-9.968009877,71579.92037,71736.55209,34547.48093,73349.98494,62715.57359,207786.6341,6861.33335,4949.162869,9238.970448,8841.320796,14586.07333,5693.702589,4761.38452,4105.34168,3156.730454,3414.26743,4643.269479,3716.690201,3900.088933,2210.830719,4463.303943,1531.456254,3407.291243,924.770415
500.519.1,500,5,1,519,1,1940.38614,182350.327,203221.6797,385632.2538,1118014.66,715015.6781,426241.4242,880308.3522,85835.35307,117584.1027,208860.4676,13105.69462,772468.0828,106219.3562,617716.5049,103768.5285,173919.2575,209458.094,302231.5241,26506.63965,187216.3197,340204.8555,65539.68186,54141.94013,21235.48009,39917.05548,539980.135,48111.58608,24830.28491,60866.00802,102092.4862,85170.82034,213077.9769,212069.0864,86467.09662,30207.83198,100816.7668,54116.71789,274764.4944,198168.5989,703.9227309,2704.837906,1020.496752,1159.810303,373.8719028,1365.081218,5723.049169,15119.04584,2618.019305,1020.747459,1082.558584,1447.494249,278.8255884,3315.911227,2091.496942,2816.597224,189.7937272,2695.162518,983.782207,534.123506,516.6033887,31983.17657,92496.03931,31193.48666,50668.70471,44803.68514,225260.2589,5901.267538,4139.266095,27257.28356,4098.165851,5587.049429,2366.295694,9675.699798,1431.064309,1471.163699,8040.910218,2844.640026,1263.686341,2474.413139,906.9279174,27299.10361,445.6055161,2433.57244,821.7983959
